id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kematian,penyebab_kematian,jumlah_kematian,satuan,tahun
1630,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,PNEUMONIA,3,JIWA,2019
1631,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,SALURAN CERNA,2,JIWA,2019
1632,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1633,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,ASFIKSIA,42,JIWA,2019
1634,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,BBLR,40,JIWA,2019
1635,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,KELAINAN,15,JIWA,2019
1636,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,LAIN-LAIN,12,JIWA,2019
1637,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,SEPSIS,0,JIWA,2019
1638,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAHIR MATI,TETANUS,0,JIWA,2019
1639,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1640,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1641,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,DIARE,0,JIWA,2019
1642,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1643,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,LAIN-LAIN,5,JIWA,2019
1644,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1645,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1646,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2019
1647,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1648,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,HIPERTENSI,8,JIWA,2019
1649,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1650,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,LAIN-LAIN,0,JIWA,2019
1651,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN IBU,PENDARAHAN,6,JIWA,2019
1652,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,DIARE,2,JIWA,2019
1653,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,KELAINAN SARAF,1,JIWA,2019
1654,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,LAIN-LAIN,4,JIWA,2019
1655,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1656,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,PNEUMONIA,4,JIWA,2019
1657,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2019
1658,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1659,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,ASFIKSIA,23,JIWA,2019
1660,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,BBLR,18,JIWA,2019
1661,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,KELAINAN,8,JIWA,2019
1662,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,LAIN-LAIN,12,JIWA,2019
1663,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,SEPSIS,4,JIWA,2019
1664,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAHIR MATI,TETANUS,0,JIWA,2019
1665,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1666,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1667,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,DIARE,0,JIWA,2019
1668,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1669,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,LAIN-LAIN,10,JIWA,2019
1670,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1671,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1672,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2019
1673,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1674,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,HIPERTENSI,3,JIWA,2019
1675,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1676,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,LAIN-LAIN,6,JIWA,2019
1677,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN IBU,PENDARAHAN,3,JIWA,2019
1678,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,DIARE,6,JIWA,2019
1679,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,KELAINAN SARAF,1,JIWA,2019
1680,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,LAIN-LAIN,26,JIWA,2019
1681,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1682,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,PNEUMONIA,9,JIWA,2019
1683,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,SALURAN CERNA,3,JIWA,2019
1684,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1685,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,ASFIKSIA,27,JIWA,2019
1686,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,BBLR,30,JIWA,2019
1687,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,KELAINAN,18,JIWA,2019
1688,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,LAIN-LAIN,13,JIWA,2019
1689,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,SEPSIS,1,JIWA,2019
1690,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAHIR MATI,TETANUS,0,JIWA,2019
1691,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1692,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,DEMAM,1,JIWA,2019
1693,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,DIARE,0,JIWA,2019
1694,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1695,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,LAIN-LAIN,7,JIWA,2019
1696,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1697,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1698,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,GANGGUAN DARAH,4,JIWA,2019
1699,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1700,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,HIPERTENSI,26,JIWA,2019
1701,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1702,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,LAIN-LAIN,6,JIWA,2019
1703,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN IBU,PENDARAHAN,3,JIWA,2019
1704,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,DIARE,3,JIWA,2019
1705,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1706,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,LAIN-LAIN,13,JIWA,2019
1707,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1708,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2019
1709,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2019
1710,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1711,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,ASFIKSIA,59,JIWA,2019
1712,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,BBLR,115,JIWA,2019
1713,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,KELAINAN,24,JIWA,2019
1714,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,LAIN-LAIN,23,JIWA,2019
1715,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,SEPSIS,7,JIWA,2019
1716,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAHIR MATI,TETANUS,0,JIWA,2019
1717,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1718,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1719,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,DIARE,0,JIWA,2019
1720,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1721,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,LAIN-LAIN,3,JIWA,2019
1722,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1723,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1724,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2019
1725,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,GANGGUAN METABOLIK,1,JIWA,2019
1726,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,HIPERTENSI,10,JIWA,2019
1727,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1728,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,LAIN-LAIN,2,JIWA,2019
1729,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN IBU,PENDARAHAN,7,JIWA,2019
1730,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,DIARE,0,JIWA,2019
1731,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1732,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,LAIN-LAIN,4,JIWA,2019
1733,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1734,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,PNEUMONIA,1,JIWA,2019
1735,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2019
1736,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1737,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,ASFIKSIA,49,JIWA,2019
1738,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,BBLR,19,JIWA,2019
1739,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,KELAINAN,15,JIWA,2019
1740,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,LAIN-LAIN,16,JIWA,2019
1741,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,SEPSIS,7,JIWA,2019
1742,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAHIR MATI,TETANUS,0,JIWA,2019
1743,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1744,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1745,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,DIARE,1,JIWA,2019
1746,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1747,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,LAIN-LAIN,8,JIWA,2019
1748,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1749,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2019
1750,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,GANGGUAN DARAH,4,JIWA,2019
1751,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,GANGGUAN METABOLIK,3,JIWA,2019
1752,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,HIPERTENSI,4,JIWA,2019
1753,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1754,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,LAIN-LAIN,5,JIWA,2019
1755,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN IBU,PENDARAHAN,7,JIWA,2019
1756,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,DIARE,1,JIWA,2019
1757,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1758,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,LAIN-LAIN,19,JIWA,2019
1759,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1760,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,PNEUMONIA,3,JIWA,2019
1761,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2019
1762,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1763,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,ASFIKSIA,9,JIWA,2019
1764,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,BBLR,19,JIWA,2019
1765,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,KELAINAN,12,JIWA,2019
1766,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,LAIN-LAIN,10,JIWA,2019
1767,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,SEPSIS,4,JIWA,2019
1768,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAHIR MATI,TETANUS,0,JIWA,2019
1769,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1770,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1771,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,DIARE,0,JIWA,2019
1772,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1773,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,LAIN-LAIN,4,JIWA,2019
1774,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1775,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1776,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,GANGGUAN DARAH,8,JIWA,2019
1777,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1778,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,HIPERTENSI,14,JIWA,2019
1779,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,INFEKSI,2,JIWA,2019
1780,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,LAIN-LAIN,6,JIWA,2019
1781,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN IBU,PENDARAHAN,15,JIWA,2019
1782,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,DIARE,1,JIWA,2019
1783,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1784,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,LAIN-LAIN,20,JIWA,2019
1785,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1786,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2019
1787,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2019
1788,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1789,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,ASFIKSIA,37,JIWA,2019
1790,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,BBLR,65,JIWA,2019
1791,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,KELAINAN,17,JIWA,2019
1792,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,LAIN-LAIN,13,JIWA,2019
1793,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,SEPSIS,2,JIWA,2019
1794,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAHIR MATI,TETANUS,0,JIWA,2019
1795,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1796,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1797,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,DIARE,0,JIWA,2019
1798,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1799,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,LAIN-LAIN,0,JIWA,2019
1800,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1801,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1802,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2019
1803,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1804,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,HIPERTENSI,3,JIWA,2019
1805,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1806,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,LAIN-LAIN,8,JIWA,2019
1807,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN IBU,PENDARAHAN,10,JIWA,2019
1808,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,DIARE,0,JIWA,2019
1809,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1810,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,LAIN-LAIN,0,JIWA,2019
1811,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1812,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,PNEUMONIA,0,JIWA,2019
1813,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2019
1814,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1815,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,ASFIKSIA,16,JIWA,2019
1816,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,BBLR,8,JIWA,2019
1817,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,KELAINAN,2,JIWA,2019
1818,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,LAIN-LAIN,8,JIWA,2019
1819,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,SEPSIS,1,JIWA,2019
1820,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAHIR MATI,TETANUS,0,JIWA,2019
1821,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1822,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,DEMAM,3,JIWA,2019
1823,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,DIARE,3,JIWA,2019
1824,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1825,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,LAIN-LAIN,1,JIWA,2019
1826,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1827,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN BALITA,PNEUMONIA,3,JIWA,2019
1828,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,GANGGUAN DARAH,7,JIWA,2019
1829,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,GANGGUAN METABOLIK,3,JIWA,2019
1830,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,HIPERTENSI,7,JIWA,2019
1831,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,INFEKSI,0,JIWA,2019
1832,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,LAIN-LAIN,1,JIWA,2019
1833,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN IBU,PENDARAHAN,25,JIWA,2019
1834,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,DIARE,0,JIWA,2019
1835,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,KELAINAN SARAF,2,JIWA,2019
1836,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,LAIN-LAIN,9,JIWA,2019
1837,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1838,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2019
1839,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2019
1840,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1841,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,ASFIKSIA,35,JIWA,2019
1842,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,BBLR,79,JIWA,2019
1843,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,KELAINAN,1,JIWA,2019
1844,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,LAIN-LAIN,10,JIWA,2019
1845,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,SEPSIS,0,JIWA,2019
1846,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAHIR MATI,TETANUS,0,JIWA,2019
1847,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1848,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,DEMAM,1,JIWA,2019
1849,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,DIARE,0,JIWA,2019
1850,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1851,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,LAIN-LAIN,0,JIWA,2019
1852,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1853,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1854,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2019
